Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Namibia,NAM,"Population, total",SP.POP.TOTL,1057727,1080941,1105104,1131632,1162279,1198148,1239928,1286797,1336536,1386010,1432905,1476388,1516958,1555101,1591822,1627865,1663378,1698032,1731639,1763859,1794571,1823672,1851523,1879117,1907745,2448255,2494530,2541000,2587000,2634000,2680000,2727000,2774000
Nauru,NRU,Population growth (annual %),SP.POP.GROW,1.627958073,1.716230649,1.799582951,1.890228618,1.903203091,2.056047232,2.118328744,2.074384845,2.197890672,2.355616008,2.417196961,2.688417659,2.687844944,2.530036018,2.030380068,1.230726507,0.413146128,-0.234532684,-0.773151126,-1.104037102,-1.077658847,-1.187246332,-1.112380422,-1.074851112,-0.924815598,-1.344820893,-0.972916514,..,..,..,..,..,..
Nauru,NRU,"Population, total",SP.POP.TOTL,7741,7875,8018,8171,8328,8501,8683,8865,9062,9278,9505,9764,10030,10287,10498,10628,10672,10647,10565,10449,10337,10215,10102,9994,9902,12704,12581,13000,13000,13000,13000,13000,13000
Nepal,NPL,Population growth (annual %),SP.POP.GROW,2.286626525,2.309424973,2.32962234,2.332405074,2.313658111,2.284953496,2.236958724,2.203089238,2.227984829,2.327081086,2.465687227,2.610501583,2.708677105,2.729223392,2.653261058,2.51165238,2.355607559,2.213505458,2.073169994,1.941662465,1.817273368,1.681592739,1.542724377,1.426524776,1.340497508,1.653980239,1.837337077,..,..,..,..,..,..
Nepal,NPL,"Population, total",SP.POP.TOTL,15016402,15367230,15729431,16100617,16477473,16858310,17239673,17623693,18020753,18445028,18905478,19405504,19938320,20489975,21040904,21576071,22090352,22584775,23057883,23509964,23941110,24347106,24725627,25080872,25419344,28087871,28608710,29137000,29675000,30226000,30770000,31286000,31757000
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.791331808,0.686046798,0.458559864,0.379222596,0.39693319,0.46632652,0.554957726,0.634526879,0.646096228,0.599907213,0.688603823,0.788031035,0.756056593,0.69699133,0.602938474,0.493927373,0.461395748,0.514767002,0.616640531,0.665493187,0.714770363,0.754840058,0.638291666,0.471814399,0.347475412,0.583933409,0.58572446,..,..,..,..,..,..
Netherlands,NLD,"Population, total",SP.POP.TOTL,14149800,14247208,14312690,14367070,14424211,14491632,14572278,14665037,14760094,14848907,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,17231624,17332850,17368000,17405000,17442000,17477000,17510000,17540000
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,1.112917608,1.839457595,2.115563554,2.038114026,1.964438067,1.829518523,1.860220415,1.982131906,1.943605838,1.965284643,2.368989136,2.577967007,2.498715148,2.578822274,2.666625017,2.261522218,1.915332709,1.931976819,1.898767879,1.89876221,1.901374378,1.901793221,1.898811419,1.703765144,1.521461098,1.314666088,1.3080311,..,..,..,..,..,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,140050,142650,145700,148700,151650,154450,157350,160500,163650,166898,170899,175362,179799,184496,189482,193816,197564,201418,205279,209214,213230,217324,221490,225296,228750,284060,287800,291000,293000,296000,299000,301000,304000
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,0.125363651,0.384751509,0.993480548,1.359494772,0.865186525,0.617838918,-0.024640404,0.861875993,0.274482468,0.480054396,0.923222729,..,1.041735384,1.140231107,1.329237335,1.464363787,1.582661927,1.312358286,0.887279889,0.525484536,0.587564086,0.589286035,1.737174864,1.973558544,1.486219082,0.977703457,1.557727747,..,..,..,..,..,..
New Zealand,NZL,"Population, total",SP.POP.TOTL,3112900,3124900,3156100,3199300,3227100,3247100,3246300,3274400,3283400,3299200,3329800,3495100,3531700,3572200,3620000,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4841000,4917000,4955000,4993000,5030000,5067000,5102000,5137000
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,2.924305543,2.856393103,2.787541739,2.700813456,2.593473831,2.47704339,2.349809492,2.238376839,2.172375986,2.164473864,2.191747239,2.230491183,2.24622747,2.220209019,2.139614247,2.02323844,1.903298999,1.799209366,1.704361966,1.623859986,1.555883066,1.489336824,1.427215419,1.384988584,1.366571663,1.255357967,1.229573677,..,..,..,..,..,..
Nicaragua,NIC,"Population, total",SP.POP.TOTL,3265519,3360140,3455123,3549711,3642976,3734341,3823130,3909671,3995533,4082958,4173434,4267568,4364512,4462497,4559006,4652185,4741578,4827661,4910647,4991040,5069302,5145366,5219328,5292118,5364935,6465513,6545502,6625000,6702000,6779000,6855000,6931000,7008000
Niger,NER,Population growth (annual %),SP.POP.GROW,2.883742498,2.875293661,2.875623457,2.876451289,2.878651662,2.885181218,2.891369705,2.90804725,2.950868846,3.024783665,3.117207612,3.21374592,3.29934014,3.368839145,3.417403394,3.451576909,3.482383094,3.515548561,3.547143466,3.578408877,3.60876885,3.637791569,3.664514485,3.688328598,3.709076163,3.816869199,3.793668153,..,..,..,..,..,..
Niger,NER,"Population, total",SP.POP.TOTL,5989004,6163705,6343523,6528641,6719309,6915997,7118883,7328943,7548433,7780245,8026591,8288735,8566770,8860287,9168312,9490288,9826598,10178201,10545716,10929918,11331557,11751365,12189983,12647984,13125916,22442948,23310715,24207000,25131000,26084000,27066000,28080000,29126000
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.849252191,2.709843332,2.599831616,2.53426438,2.528879693,2.5624216,2.602904427,2.625517401,2.630947033,2.612565799,2.579309849,2.54594937,2.521577563,2.503346905,2.493413935,2.489914474,2.488916992,2.488785116,2.491318779,2.496357004,2.503846969,2.511616536,2.521515111,2.537254552,2.55966188,2.586545852,2.564841886,..,..,..,..,..,..
Nigeria,NGA,"Population, total",SP.POP.TOTL,73423633,75440502,77427546,79414840,81448755,83562785,85766399,88048032,90395271,92788027,95212450,97667632,100161710,102700753,105293700,107948335,110668794,113457663,116319759,119260063,122283850,125394046,128596076,131900631,135320422,195874740,200963599,206140000,211401000,216747000,222182000,227713000,233343000
North America,NAC,Population growth (annual %),SP.POP.GROW,0.99674685,1.010990922,0.981134124,0.925877361,0.877302791,0.892788101,0.935341448,0.939871492,0.950783585,1.033918322,1.174097295,1.335375398,1.375570372,1.305104456,1.220562725,1.182149111,1.158263205,1.190077666,1.138930594,1.121460352,1.100928819,1.004246352,0.947888189,0.867299091,0.930473825,0.612969454,0.572694995,0.589871561,0.598014949,0.588248004,0.578632226,0.570498018,0.564607323
North America,NAC,"Population, total",SP.POP.TOTL,251795337,254340965,256836391,259214381,261488476,263823014,266290660,268793450,271349094,274154622,277373464,281077441,284943859,288662674,292185983,295640057,299064347,302623445,306070116,309502571,312909974,316052361,319048184,321815286,324809693,363809186,365892703,368051000,370252000,372430000,374585000,376722000,378849000
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,1.122482203,0.896758419,0.703816035,0.543312998,0.432453958,0.359914027,0.302539464,0.238001304,0.162446024,0.067979452,-0.032155485,-0.146683972,-0.233201787,-0.233142057,-0.117254562,0.07813456,0.311677841,0.50914603,0.62114215,0.611281466,0.513647494,0.393510415,0.297475395,0.219288818,0.176232762,0.046194989,0.024049441,..,..,..,..,..,..
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1924197,1941530,1955243,1965895,1974415,1981534,1987538,1992274,1995513,1996870,1996228,1993302,1988659,1984028,1981703,1983252,1989443,1999598,2012057,2024394,2034819,2042842,2048928,2053426,2057048,2082958,2083459,2083000,2083000,2081000,2079000,2077000,2074000
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,6.168482411,8.772256114,10.49363702,11.4875279,11.97555681,11.8915292,11.96383238,11.67046389,10.21169511,7.762639794,4.955545081,1.978034151,-0.40797978,-1.55694105,-0.864780087,1.109246966,3.536040999,5.197066009,5.709292948,4.859516557,3.213674851,1.499501208,0.169606263,-0.812949728,-1.217102868,0.564156498,0.585463293,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,16633,18158,20167,22622,25500,28720,32370,36377,40288,43540,45752,46666,46476,45758,45364,45870,47521,50056,52997,55636,57453,58321,58420,57947,57246,56882,57216,58000,58000,58000,59000,59000,59000
Norway,NOR,Population growth (annual %),SP.POP.GROW,0.321225576,0.344079656,0.36727828,0.331060292,0.282202673,0.2994715,0.356688644,0.468049547,0.537922759,0.412807535,0.344151413,0.476503585,0.577180268,0.59522933,0.569388228,0.51912552,0.506881683,0.542219936,0.595410343,0.684759433,0.649044821,0.506046911,0.539290805,0.586532692,0.59093094,0.660090844,0.675061373,..,..,..,..,..,..
Norway,NOR,"Population, total",SP.POP.TOTL,4085620,4099702,4114787,4128432,4140099,4152516,4167354,4186905,4209488,4226901,4241473,4261732,4286401,4311991,4336613,4359184,4381336,4405157,4431464,4461913,4490967,4513751,4538159,4564855,4591910,5311916,5347896,5391000,5436000,5482000,5529000,5575000,5620000
Not classified,INX,Population growth (annual %),SP.POP.GROW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Population growth (annual %),SP.POP.GROW,0.932999561,0.915562302,0.86847017,0.827162969,0.787188749,0.786137263,0.807358974,0.795452542,0.799821933,0.83632507,0.876839339,0.945438434,0.923362615,0.873938147,0.82621374,0.806644462,0.77580352,0.765587644,0.734007378,0.732273484,0.714595859,0.741912902,0.746510847,0.735566823,0.731949621,0.577773617,0.541905325,0.422106917,0.370065549,0.32398133,0.290285261,0.273203639,0.270723861
OECD members,OED,"Population, total",SP.POP.TOTL,1016539124,1025846173,1034755341,1043314454,1051527308,1059793756,1068350096,1076848314,1085461183,1094539167,1104136517,1114575448,1124867021,1134697663,1144072691,1153301290,1162248642,1171146674,1179742977,1188381922,1196874050,1205753813,1214754896,1223690230,1232647026,1352633507,1359963500,1365704000,1370758000,1375199000,1379191000,1382959000,1386703000
Oman,OMN,Population growth (annual %),SP.POP.GROW,5.568546751,5.576944751,5.539800917,5.355538403,5.013877101,4.598746867,4.10352634,3.689642948,3.532658236,3.688110032,3.997079532,4.404843941,4.618102351,4.38149975,3.616770661,2.566734117,1.458143514,0.584343373,0.093388485,0.13490823,0.577908105,1.182980461,1.723478993,2.173681819,2.456865875,3.445117966,2.968313394,..,..,..,..,..,..
Oman,OMN,"Population, total",SP.POP.TOTL,1154377,1220585,1290111,1361087,1431070,1498418,1561185,1619863,1678110,1741156,1812161,1893768,1983275,2072104,2148419,2204277,2236654,2249762,2251864,2254904,2267973,2294962,2334858,2386166,2445517,4829483,4974986,5107000,5223000,5324000,5412000,5494000,5573000
Other small states,OSS,Population growth (annual %),SP.POP.GROW,2.284444404,2.34303778,2.415197869,2.433922444,2.480636742,2.574469932,2.65138817,2.701918886,2.656558663,2.537805952,2.344073618,2.197560993,1.92398255,1.759776601,1.758944443,1.723046008,1.754654741,1.793521822,1.788327734,1.865974737,1.835206755,1.719412048,1.703216512,1.753129469,1.923869089,2.027977896,1.951208982,1.768449625,1.654394485,1.565823136,1.511335013,1.461927113,1.461488597
Other small states,OSS,"Population, total",SP.POP.TOTL,13598543,13917162,14253289,14600203,14962381,15347583,15754507,16180181,16610017,17031547,17430779,17813831,18156566,18476081,18801065,19125016,19460594,19809624,20163885,20540138,20917092,21276743,21639132,22018494,22442101,30760211,31360407,31915000,32443000,32951000,33449000,33938000,34434000
Pacific island small states,PSS,Population growth (annual %),SP.POP.GROW,2.211606689,2.316254902,2.383967058,2.338942314,2.149998818,1.88062279,1.573480412,1.324387695,1.198792562,1.242394462,1.399505789,1.587941442,1.724573664,1.781862231,1.723452966,1.591927336,1.450893281,1.339638859,1.251212077,1.192247807,1.157736733,1.123288621,1.087530537,1.085102374,1.120696542,1.456636965,1.478370956,1.455831024,1.501976285,1.440809969,1.573896353,1.473922902,1.415270019
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,1420310,1453208,1487852,1522652,1555389,1584640,1609574,1630891,1650442,1670947,1694332,1721237,1750921,1782120,1812834,1841693,1868414,1893444,1917135,1939992,1962452,1984496,2006078,2027846,2050572,2457367,2493696,2530000,2568000,2605000,2646000,2685000,2723000
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,3.246327847,3.309111298,3.35307922,3.363941241,3.336807567,3.28333614,3.227341847,3.173764076,3.109144826,3.033977558,2.955558407,2.866813712,2.78844997,2.749601004,2.759564142,2.797005942,2.845336748,2.870200549,2.847723493,2.765684503,2.647398688,2.521498071,2.41700998,2.341923724,2.305981732,2.05587987,2.029214863,..,..,..,..,..,..
Pakistan,PAK,"Population, total",SP.POP.TOTL,78054343,80680459,83431605,86285935,89213706,92191510,95215378,98285755,101389603,104512881,107647921,110778648,113911126,117086685,120362762,123776839,127349290,131057431,134843233,138624621,142343578,145978402,149549700,153093373,156664697,212215030,216565318,220892000,225200000,229489000,233757000,238006000,242234000
Palau,PLW,Population growth (annual %),SP.POP.GROW,-0.40970231,0.817732907,1.911733963,2.579109002,2.703905412,2.492364164,2.215083805,2.089222444,1.956241174,2.109246551,2.344986009,2.511689791,2.652166825,2.700344503,2.587474311,2.638800141,2.468692853,2.36481377,2.174476188,1.96854633,1.737062235,1.460107517,1.28643857,0.872083811,0.292368391,0.554390332,0.562440575,..,..,..,..,..,..
Palau,PLW,"Population, total",SP.POP.TOTL,12179,12279,12516,12843,13195,13528,13831,14123,14402,14709,15058,15441,15856,16290,16717,17164,17593,18014,18410,18776,19105,19386,19637,19809,19867,17907,18008,18000,18000,18000,18000,18000,18000
Panama,PAN,Population growth (annual %),SP.POP.GROW,2.413698875,2.371668062,2.331284624,2.293112448,2.25838634,2.227029527,2.197159893,2.16998096,2.145974605,2.125194619,2.107115602,2.089396031,2.072451266,2.060418668,2.052729963,2.048530792,2.045715103,2.039713885,2.025760587,2.001592443,1.970629913,1.938630408,1.908747327,1.882967812,1.861870367,1.69258055,1.651786891,..,..,..,..,..,..
Panama,PAN,"Population, total",SP.POP.TOTL,1978487,2025971,2073757,2121860,2170325,2219201,2268500,2318264,2368551,2419426,2470947,2523118,2575954,2629580,2684116,2739668,2796291,2853913,2912316,2971196,3030328,3089648,3149188,3209048,3269356,4176873,4246439,4315000,4382000,4447000,4511000,4574000,4636000
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,2.641690618,2.677183346,2.699762589,2.696742925,2.662525987,2.60841852,2.551541626,2.501916664,2.456690231,2.417885406,2.38639031,2.348967153,2.31494821,2.306303749,2.328879161,2.368243004,2.422445274,2.460757297,2.450540877,2.379292906,2.273150029,2.149307733,2.054067621,2.025000542,2.081040803,1.974760178,1.953679082,..,..,..,..,..,..
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,3571205,3668104,3768483,3871492,3975956,4081030,4186499,4292563,4399324,4506991,4615839,4725547,4836217,4949051,5065661,5187060,5314248,5446641,5581762,5716161,5847586,5974629,6098621,6223377,6354245,8606316,8776109,8947000,9119000,9292000,9466000,9642000,9818000
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,2.755731777,2.828803595,2.88684746,2.91837315,2.918952024,2.896049532,2.865457648,2.831791001,2.785970618,2.72888725,2.664064715,2.592646059,2.521296543,2.455643546,2.398241516,2.345754892,2.292806457,2.23499076,2.171857827,2.102131341,2.027708224,1.957772257,1.889000794,1.809659732,1.717219568,1.287844517,1.265167271,..,..,..,..,..,..
Paraguay,PRY,"Population, total",SP.POP.TOTL,3181625,3272912,3368773,3468535,3571272,3676210,3783074,3891734,4001681,4112386,4223415,4334345,4445016,4555521,4666094,4776843,4887632,4998100,5107839,5216349,5323201,5428444,5531962,5632983,5730549,6956071,7044636,7133000,7220000,7306000,7391000,7475000,7558000
Peru,PER,Population growth (annual %),SP.POP.GROW,2.505667714,2.464217015,2.42253045,2.384074825,2.350170049,2.318321554,2.287473547,2.252686776,2.209093775,2.154674402,2.093396569,2.022524479,1.954108587,1.903296205,1.875981059,1.859853062,1.853820028,1.829860048,1.757924761,1.624545224,1.452875982,1.274316577,1.119423875,0.995940286,0.916382108,1.718246517,1.616157197,..,..,..,..,..,..
Peru,PER,"Population, total",SP.POP.TOTL,17547610,17985393,18426415,18870993,19319746,19772872,20230384,20691283,21153459,21614193,22071433,22522378,22966818,23408131,23851408,24299160,24753824,25210954,25658062,26078293,26459944,26799285,27100968,27372226,27624213,31989256,32510453,32972000,33359000,33684000,33966000,34236000,34517000
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2.735457202,2.739080003,2.73730212,2.731738823,2.721163819,2.705567991,2.689459879,2.669583055,2.638754419,2.595111067,2.543404105,2.488563478,2.436907815,2.391634288,2.355082381,2.324215253,2.291634668,2.256005533,2.222295652,2.190730728,2.1590432,2.132604802,2.101921201,2.051819246,1.977348825,1.39613428,1.363994679,..,..,..,..,..,..
Philippines,PHL,"Population, total",SP.POP.TOTL,47357743,48672838,50023563,51408912,52827040,54275822,55755355,57263836,58795001,60340767,61895160,63454786,65020116,66593904,68180859,69784088,71401749,73030884,74672014,76325927,77991755,79672873,81365258,83051971,84710542,106651922,108116615,109581000,111047000,112509000,113964000,115407000,116833000
Poland,POL,Population growth (annual %),SP.POP.GROW,0.923267472,0.907868488,0.920284572,0.937688926,0.904590692,0.803585475,0.681065577,0.564203449,0.414457483,0.361655505,0.392398205,0.354679168,0.306681391,0.254450914,0.211012329,0.135721034,0.076074182,0.065455369,0.035753301,-0.008302753,-1.044335398,-0.027587125,-0.046318937,-0.067492702,-0.058512735,-0.000200133,-0.010207303,..,..,..,..,..,..
Poland,POL,"Population, total",SP.POP.TOTL,35574150,35898587,36230481,36571808,36904134,37201885,37456119,37668045,37824487,37961529,38110782,38246193,38363667,38461408,38542652,38594998,38624370,38649660,38663481,38660271,38258629,38248076,38230364,38204570,38182222,37974750,37970874,37919000,37865000,37806000,37740000,37663000,37576000
Portugal,PRT,Population growth (annual %),SP.POP.GROW,1.081432067,0.867080703,0.611332101,0.463965044,0.38455308,0.273538752,0.090953758,-0.026945439,-0.103951995,-0.145920471,-0.21794848,-0.230481754,-0.077749267,0.122316595,0.269089468,0.346203938,0.375996187,0.446460605,0.505389233,0.565630442,0.702859953,0.705230637,0.54766794,0.375411415,0.23912899,-0.160104021,-0.140172577,..,..,..,..,..,..
Portugal,PRT,"Population, total",SP.POP.TOTL,9766312,9851362,9911771,9957865,9996232,10023613,10032734,10030031,10019610,10005000,9983218,9960235,9952494,9964675,9991525,10026176,10063945,10108977,10160196,10217828,10289898,10362722,10419631,10458821,10483861,10283822,10269417,10237000,10207000,10177000,10147000,10118000,10088000
Post-demographic dividend,PST,Population growth (annual %),SP.POP.GROW,0.674647191,0.66966097,0.602892285,0.551929515,0.515733127,0.516762618,0.558447879,0.563753415,0.582576624,0.621726835,0.637096162,0.69712703,0.692933902,0.654512946,0.586874403,0.54758885,0.535139135,0.509340395,0.486291934,0.478005615,0.500617118,0.479850315,0.50320606,0.499729815,0.517852599,0.331883365,0.313038865,0.21336258,0.193133798,0.175131975,0.16008576,0.149216191,0.142848873
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,909865629,915958644,921480888,926566813,931345425,936158270,941386226,946693323,952208537,958128673,964232874,970954802,977682877,984081938,989857263,995277611,1000603731,1005700210,1010590849,1015421530,1020504904,1025401800,1030561684,1035711708,1041075168,1109441474,1112914457,1115289000,1117443000,1119400000,1121192000,1122865000,1124469000
Pre-demographic dividend,PRE,Population growth (annual %),SP.POP.GROW,2.888025338,2.770457998,2.680743214,2.627502536,2.622434593,2.651628622,2.678529795,2.699761145,2.742623013,2.809188817,2.885659067,2.973356635,3.041483689,3.054480973,3.000016968,2.905951508,2.799746116,2.720078706,2.686921732,2.713810652,2.778527504,2.852232044,2.906706977,2.935580189,2.930395942,2.791762185,2.764302314,2.740202738,2.715403355,2.689649363,2.664222599,2.640838539,2.617655482
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,317462492,326257657,335003787,343806020,352822108,362177640,371878676,381918512,392393097,403416160,415057375,427398511,440397767,453849633,467465199,481049511,494517676,507968946,521617674,535773390,550660001,566366102,582828705,599938109,617518671,919485393,944902749,970795000,997156000,1023976000,1051257000,1079019000,1107264000
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,1.189580284,1.13366199,1.070592227,1.022534059,0.993257484,0.976322961,0.959374955,0.942762657,0.92681889,0.909864623,0.890295757,0.707415569,0.645450037,0.842176258,0.928877577,0.923749876,1.121862669,0.929312007,0.57478869,0.500714523,0.276558689,0.214145951,0.128937306,0.062589906,0.020462636,-4.048391034,0.010646546,..,..,..,..,..,..
