Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,909865629,915958644,921480888,926566813,931345425,936158270,941386226,946693323,952208537,958128673,964232874,970954802,977682877,984081938,989857263,995277611,1000603731,1005700210,1010590849,1015421530,1020504904,1025401800,1030561684,1035711708,1041075168,1109441474,1112914457,1115289000,1117443000,1119400000,1121192000,1122865000,1124469000
Pre-demographic dividend,PRE,Population growth (annual %),SP.POP.GROW,2.88802533832218,2.77045799791679,2.68074321394394,2.62750253626238,2.62243459262291,2.65162862186629,2.67852979548931,2.69976114468042,2.74262301273313,2.80918881710093,2.88565906730163,2.97335663533265,3.04148368921202,3.05448097333337,3.000016968175,2.90595150806081,2.79974611594606,2.72007870553853,2.68692173162886,2.7138106520524,2.77852750395087,2.8522320436345,2.9067069766121,2.93558018903684,2.93039594189206,2.79176218538421,2.76430231447951,2.74020273804918,2.71540335498226,2.68964936278778,2.66422259896717,2.64083853900617,2.6176554815068
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,317462492,326257657,335003787,343806020,352822108,362177640,371878676,381918512,392393097,403416160,415057375,427398511,440397767,453849633,467465199,481049511,494517676,507968946,521617674,535773390,550660001,566366102,582828705,599938109,617518671,919485393,944902749,970795000,997156000,1023976000,1051257000,1079019000,1107264000
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,1.18958028431993,1.13366199009904,1.07059222662227,1.02253405929605,0.993257484264671,0.976322961324904,0.959374954914661,0.942762657281243,0.926818889529725,0.909864623031999,0.890295757233682,0.707415569453379,0.645450037357204,0.842176258032361,0.928877577460167,0.923749875729803,1.12186266889252,0.929312007272833,0.574788689661522,0.500714523269446,0.276558688867414,0.214145951376015,0.128937305848895,0.0625899064015263,0.0204626359646878,-4.0483910336329,0.0106465459574109,..,..,..,..,..,..
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,3206000,3242552,3277453,3311138,3344190,3377000,3409554,3441850,3473898,3505650,3537000,3562110,3585176,3615497,3649237,3683103,3724655,3759430,3781101,3800081,3810605,3818774,3823701,3826095,3826878,3193354,3193694,3159000,3157000,3177000,3207000,3236000,3254000
Qatar,QAT,Population growth (annual %),SP.POP.GROW,8.61580659693931,10.3378514154964,11.1452700113544,10.9498020133909,9.83487351406427,8.3225709401335,6.98930027944098,5.95574379704379,4.95785633765869,3.99591433640154,3.11080471712139,2.29869891408912,1.63667176455666,1.22063079982978,1.10301360232889,1.25452044767909,1.7547239574099,2.41822547454309,2.98876860777504,3.37396347383536,3.78029753278811,3.73449166993201,4.11817276661303,6.1895251602157,9.97899294740156,2.06868446561438,1.79528505056432,..,..,..,..,..,..
Qatar,QAT,"Population, total",SP.POP.TOTL,223632,247988,277226,309306,341272,370890,397740,422148,443605,461690,476278,487353,495395,501479,507041,513442,522531,535321,551562,570489,592468,615012,640868,681788,753334,2781677,2832067,2881000,2931000,2980000,3029000,3076000,3122000
Romania,ROU,Population growth (annual %),SP.POP.GROW,0.527314447799743,0.654341869540002,0.547287797531317,0.376306456784292,0.35427994718411,0.407515550779296,0.455749591132157,0.491803435719855,0.470502241971901,0.449148207465758,0.17417662808295,-0.868693831241648,-0.9034629284532,-0.136109142211483,-0.14537906455364,-0.20231879638046,-0.288129485530899,-0.287897951541563,-0.206980241940766,-0.156978616024445,-0.129440039806255,-1.39542998635748,-1.83065499370162,-0.7212622974018,-0.569786272532879,-0.587536174086448,-0.597497124413531,..,..,..,..,..,..
Romania,ROU,"Population, total",SP.POP.TOTL,22207282,22353070,22475741,22560478,22640547,22732999,22836841,22949430,23057662,23161458,23201835,23001155,22794284,22763280,22730211,22684270,22619004,22553978,22507344,22472040,22442971,22131970,21730496,21574326,21451748,19472545,19356544,19238000,19138000,19051000,18971000,18892000,18810000
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.709655479527404,0.667503222289735,0.628287744424107,0.598250932058307,0.757352967626051,0.776688028447148,0.717573866435774,0.697384550046896,0.648303809439665,0.586603532881112,0.168018341182166,0.286681129515534,0.0969789790408762,-0.0534820276606834,-0.0342679070319955,-0.0216487632128753,-0.145451546598357,-0.165341653753189,-0.165486143348056,-0.309278191504336,-0.420614990249978,-0.424090524785415,-0.460024258081391,-0.453780668020263,-0.402681471328549,-0.0130668924028892,-0.0722343781903799,..,..,..,..,..,..
Russian Federation,RUS,"Population, total",SP.POP.TOTL,139010000,139941000,140823000,141668000,142745000,143858000,144894000,145908000,146857000,147721000,147969407,148394216,148538197,148458777,148407912,148375787,148160129,147915361,147670784,147214776,146596869,145976482,145306497,144648618,144067316,144477860,144373535,144346000,144270000,144142000,143965000,143750000,143499000
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,3.44473021509627,3.35712758512228,3.2417177963586,3.32543967119425,3.65516339651278,4.051232628147,4.71643984317058,5.08637706022718,4.44555653177836,2.62864681815191,0.163354541759391,-2.85206292199368,-5.53871485764171,-6.76622308624903,-5.37006909314153,-1.6949028468756,2.9811141244677,6.54611103451367,8.11792825149171,7.44855608043325,5.60495742370345,3.68093519720407,2.35214901858406,1.53205195277871,1.43134192495623,2.6440088912302,2.60765264493972,..,..,..,..,..,..
Rwanda,RWA,"Population, total",SP.POP.TOTL,5153312,5329252,5504842,5690980,5902843,6146891,6443751,6779983,7088191,7276985,7288882,7083935,6702244,6263757,5936261,5836495,6013107,6419901,6962802,7501234,7933681,8231156,8427060,8557161,8680524,12301939,12626950,12952000,13277000,13600000,13925000,14250000,14577000
Samoa,WSM,Population growth (annual %),SP.POP.GROW,0.50666637538041,0.565509374180914,0.615084529170928,0.620797371973342,0.564233234937238,0.46485777769129,0.345673502122194,0.261890174535797,0.255009584711437,0.348885036365357,0.531498465911457,0.730725405687571,0.906263505689354,0.979536347528587,0.938028931963898,0.802961084416256,0.651196988481353,0.526174396614984,0.44707778283376,0.444511885116374,0.485545237558526,0.536237228771681,0.577035646133636,0.608663868242762,0.621221182593844,0.397464519045097,0.491828866926665,..,..,..,..,..,..
Samoa,WSM,"Population, total",SP.POP.TOTL,155525,156407,157372,158352,159248,159990,160544,160965,161376,161940,162803,163997,165490,167119,168694,170054,171165,172068,172839,173609,174454,175392,176407,177484,178590,196130,197097,198000,200000,202000,205000,207000,209000
San Marino,SMR,Population growth (annual %),SP.POP.GROW,1.55922944762589,1.41590372099044,1.24196838633586,1.18189755436468,1.11488846561085,1.09820937472122,1.08194057772359,1.07465266769374,1.09295371371561,1.12313290051697,1.28490358139635,1.37904830339767,1.46912264483032,1.54707169068613,1.46879055630107,1.34344866620449,1.241871077223,1.17394463665828,1.04116891254221,1.12995552539332,1.16103635421456,1.26643513372113,1.29674776890685,1.36421031049015,1.31475581725963,0.337998424249194,0.221745970085152,..,..,..,..,..,..
San Marino,SMR,"Population, total",SP.POP.TOTL,21459,21765,22037,22299,22549,22798,23046,23295,23551,23817,24125,24460,24822,25209,25582,25928,26252,26562,26840,27145,27462,27812,28175,28562,28940,33785,33860,34000,34000,34000,34000,34000,34000
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,2.46558155556342,2.04177289823024,1.72684690391337,1.58875182155689,1.72936456330446,2.01688641518031,2.35938856911406,2.59566305996764,2.71199725414697,2.64382463957918,2.453324135151,2.27820688069106,2.12556474844156,1.97591848814546,1.84418593241069,1.72425328444504,1.60314412599787,1.50278382756748,1.47328008270876,1.51978937346215,1.6320905396766,1.73722301986817,1.8426131003478,1.9929351410838,2.18452096811217,1.88421735403656,1.89076332349799,..,..,..,..,..,..
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,95794,97770,99473,101066,102829,104924,107429,110254,113285,116320,119209,121956,124576,127062,129427,131678,133806,135832,137848,139959,142262,144755,147447,150415,153737,211028,215056,219000,223000,228000,232000,237000,242000
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,5.88131817940673,6.20397098748386,6.35949492028145,6.28038520510137,5.95289438479413,5.48468362606045,5.01846491385503,4.61491082388245,4.23166689987835,3.88002631212293,3.55828474231107,3.26576424984116,2.9953273477642,2.74289381043977,2.50819146165972,2.3028398893629,2.09739782618468,1.94224323561634,1.91972070062153,2.0573277445168,2.29738309080615,2.57403385445926,2.80278591428322,2.94330839062855,2.9659683224838,1.79887529985771,1.67311172870933,..,..,..,..,..,..
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,9691476,10311775,10988853,11701128,12418834,13118993,13794165,14445671,15070082,15666297,16233785,16772694,17282691,17763298,18214470,18638787,19033845,19407142,19783304,20194527,20663843,21202642,21805313,22456649,23132682,33699947,34268528,34814000,35341000,35845000,36329000,36797000,37249000
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.61484649439732,2.77807393616096,2.90651087499234,2.99761320997001,3.03819051399602,3.04214827003334,3.03380673412369,3.02820549787938,3.02081765977876,3.01465260930639,3.00484703034716,2.99972700589116,2.98010214052485,2.91894807987446,2.80831512616208,2.67164045810529,2.53034784627533,2.41664571198477,2.34764931411693,2.33614141375785,2.36514802226824,2.40378566945575,2.43710290635036,2.4756697280447,2.51625922087616,2.78193167027988,2.74974740844133,..,..,..,..,..,..
Senegal,SEN,"Population, total",SP.POP.TOTL,5583165,5740444,5909739,6089572,6277424,6471327,6670663,6875754,7086627,7303517,7526307,7755496,7990096,8226760,8461068,8690164,8912861,9130877,9347774,9568722,9797734,10036104,10283699,10541467,10810083,15854360,16296364,16744000,17196000,17654000,18117000,18586000,19062000
Serbia,SRB,Population growth (annual %),SP.POP.GROW,0.408330497937078,0.582381276293279,0.471540112523836,0.375637683447559,0.280805158775381,0.200093443669341,0.425532557013849,0.291506765323521,0.185062841977923,0.118788372709042,0.0659326192540292,0.126942857726194,0.666421572481417,0.689223724061183,0.45784871504276,-1.4229670890223,-0.0992314596975416,-0.279907993137813,-0.379260986251296,-0.361977304916285,-0.319524801286905,-0.171946646904854,-0.0921469496277098,-0.21273800909834,-0.233328451597809,-0.546351968633598,-0.540353661727366,..,..,..,..,..,..
Serbia,SRB,"Population, total",SP.POP.TOTL,7362000,7405000,7440000,7468000,7489000,7504000,7536000,7558000,7572000,7581000,7586000,7595636,7646424,7699307,7734639,7625357,7617794,7596501,7567745,7540401,7516346,7503433,7496522,7480591,7463157,6982604,6944975,6911000,6876000,6837000,6797000,6756000,6715000
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,0.913088830947179,1.21607833480473,0.588566721464479,-0.121166945572642,0.592011151605746,0.811016979877327,0.623397691790536,4.24510817517846,0.373031455343419,0.597440909323117,0.490359665520713,1.33196201246149,0.458917817927268,2.08375833946223,2.66576847259254,1.47017208971374,1.46719302641952,1.17345364830244,1.95568618974172,1.96419636705016,0.892658566766174,0.0874745178458057,3.05738532610948,-1.13151642070391,-0.370334934558794,0.954291917891324,0.887925293341637,..,..,..,..,..,..
Seychelles,SYC,"Population, total",SP.POP.TOTL,63261,64035,64413,64335,64717,65244,65652,68499,68755,69167,69507,70439,70763,72253,74205,75304,76417,77319,78846,80410,81131,81202,83723,82781,82475,96762,97625,98000,99000,99000,100000,100000,101000
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2.23796302856239,2.20687206801208,2.17201578976072,2.22570111596061,2.39287325105352,2.60372302717054,2.88479102288152,3.05395477110575,2.89204316584627,2.3258471555373,1.52362244587134,0.666744352189947,-0.0215261884391142,-0.432585438270433,-0.444093682394093,-0.13508664733807,0.202144226701819,0.523476828450111,1.0596208901677,1.82945562400154,2.70147275583827,3.63049786093991,4.35660515926752,4.62968080936415,4.38094811137197,2.13664820752458,2.10907525200416,..,..,..,..,..,..
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,3388495,3464106,3540170,3619847,3707510,3805311,3916685,4038144,4156634,4254444,4319762,4348660,4347724,4328957,4309775,4303957,4312666,4335301,4381483,4462378,4584571,4754072,4965766,5201070,5433991,7650154,7813215,7977000,8141000,8306000,8472000,8639000,8806000
Singapore,SGP,Population growth (annual %),SP.POP.GROW,1.26923429916508,4.80768900934127,4.38859363289509,1.29874466224405,1.89022198562678,0.136645170706526,-0.0944905570612704,1.50383305795572,2.53777386733667,2.93574373454983,3.88909360745296,2.84548286486563,3.00425639462047,2.5298067473268,3.13658693183625,3.03781348481124,4.06431846839031,3.35744219516066,3.39721227677289,0.799148451003927,1.73204223254257,2.69735584326358,0.912639805776796,-1.47453284191939,1.2519166730553,0.469704298714121,1.14428330688929,..,..,..,..,..,..
Singapore,SGP,"Population, total",SP.POP.TOTL,2413945,2532835,2646466,2681061,2732221,2735957,2733373,2774789,2846108,2930901,3047132,3135083,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,5638676,5703569,5751000,5797000,5843000,5888000,5932000,5974000
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.500610762448937,-1.83437768672749,0.265056847861417,0.576764881535037,2.23306038730179,3.17725287372934,0.196976475763271,0.194134259307588,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31240,31084,30519,30600,30777,31472,32488,40654,40733,..,..,..,..,..,..
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,0.823532690227528,0.726099437372322,0.774370072451157,0.726754862038002,0.687462659789032,0.673954439753091,0.619376645352564,0.556839232981892,0.530027872017792,0.481564764827773,0.439617094726275,0.0774724369780578,0.0324651148981277,0.381719886651125,0.39405443003197,0.29263220653253,0.211674396431709,0.184629991205462,0.13412159848536,0.102053161046239,-0.135376487794425,-0.18301227099618,-0.0363525509687338,-0.0658215070322074,-0.0203617202597358,0.138508159611326,0.13397129785832,..,..,..,..,..,..
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,4979815,5016105,5055099,5091971,5127097,5161768,5193838,5222840,5250596,5275942,5299187,5303294,5305016,5325305,5346331,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5376912,5373374,5372280,5446771,5454073,5455000,5456000,5454000,5452000,5448000,5442000
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.989248309059707,0.273960830473185,0.199273553477761,0.625521424980407,0.510213262809939,0.489804905359526,1.24492184531935,1.2039359321304,0.272022154341591,0.0578723002503228,0.0906243427921073,0.0634382236559831,-0.14669940294923,-0.23830047754197,-0.115694093241137,0.0215614999899353,-0.0625361337459717,-0.134454343022371,-0.218117656735081,0.0714308445137258,0.29607496005045,0.157498742047657,0.123915442323272,0.0602967792572922,0.0640662022616923,0.362584395134764,0.67528080839474,..,..,..,..,..,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,1901315,1906531,1910334,1922321,1932154,1941641,1965964,1989776,1995196,1996351,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2073894,2087946,2088000,2087000,2085000,2083000,2081000,2078000
Small states,SST,Population growth (annual %),SP.POP.GROW,1.97354375871579,2.0380556926352,2.10405125857109,2.11114963762861,2.10622244978404,2.1154177499773,2.10691965779672,2.09468118295621,2.04480327871136,1.97958400270386,1.88430966936031,1.82624090478207,1.6681113113018,1.56896718569983,1.56150060737342,1.51507564816133,1.51347081842897,1.52323793591738,1.50713171106224,1.55678436021776,1.53521381996771,1.45376646959386,1.44143249899776,1.47812698604224,1.60377239556911,1.73160795064398,1.67323519896705,1.53316829345644,1.44194041252865,1.3743763531959,1.33252855418331,1.28751431844216,1.28245725142494
Small states,SST,"Population, total",SP.POP.TOTL,20501059,20918882,21359026,21809947,22269313,22740402,23219524,23705899,24190638,24669512,25134362,25593376,26020302,26428552,26841234,27247899,27660288,28081620,28504847,28948606,29393029,29820335,30250175,30697311,31189626,40576543,41255484,41888000,42492000,43076000,43650000,44212000,44779000
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,3.39963835339318,3.36211634018828,3.30753881343333,3.23856760120465,3.14305731263832,3.03730175488378,2.92911547921644,2.84017697668252,2.78512851118251,2.7749656015012,2.79435157781038,2.81819215352715,2.83219729213572,2.84082261311548,2.83910268683156,2.82280562900165,2.81081726097165,2.79556364082292,2.77534642024796,2.74996218716061,2.72023021449767,2.69773616804426,2.67372706984453,2.62579834743353,2.54487228470074,2.61013377594308,2.56538506367278,..,..,..,..,..,..
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,230546,238429,246447,254559,262687,270788,278837,286870,294972,303272,311866,320780,329995,339504,349281,359281,369523,379999,390693,401586,412660,423944,435432,447017,458539,652858,669823,687000,704000,721000,738000,756000,773000
Somalia,SOM,Population growth (annual %),SP.POP.GROW,6.38269071853089,3.59598719219662,1.47772854430557,0.159435935520909,-0.0585341408805011,0.511365444672193,1.31669487203366,1.84614120587105,2.06188559776428,1.81104886143014,1.2791894925171,0.675050335310532,0.293134854852688,0.280345826889841,0.772487660855218,1.60171774657062,2.51818938720546,3.2456147280436,3.69757624268182,3.79512285667587,3.65765151618095,3.48306282053769,3.36735445482079,3.25207516262233,3.15715027129659,2.83176765182727,2.85560211622181,..,..,..,..,..,..
Somalia,SOM,"Population, total",SP.POP.TOTL,6281134,6511113,6608044,6618588,6614715,6648627,6736748,6862273,7005234,7133258,7225092,7274030,7295384,7315865,7372598,7491637,7682686,7936127,8235064,8553601,8872254,9186725,9501342,9815412,10130243,15008154,15442905,15893000,16360000,16842000,17339000,17851000,18377000
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2.58757288767751,2.68226726869671,2.74831085944024,2.75860472708868,2.69875617598588,2.5955422942158,2.46958114893962,2.36544581912416,2.31479438179005,2.33469651468419,2.39376838817431,2.46509440854288,2.49688992624273,2.45495080607039,2.32014002308298,2.12617996063628,1.92473459239452,1.75168947468287,1.60336015074296,1.49122739030045,1.40902882442672,1.33329297020517,1.26391821942012,1.22383853993369,1.2177771861167,1.35769728766652,1.33861739063304,..,..,..,..,..,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,28556769,29333103,30150448,30993758,31841593,32678874,33495953,34297727,35100909,35930050,36800509,37718950,38672607,39633750,40564059,41435758,42241011,42987461,43682260,44338543,44967708,45571274,46150913,46719196,47291610,57779622,58558270,59309000,60042000,60756000,61453000,62134000,62803000
South Asia,SAS,Population growth (annual %),SP.POP.GROW,2.40016641613954,2.39901959512423,2.39513262117489,2.38493093302333,2.36769755139518,2.34550118387804,2.31953882798746,2.29349459176275,2.27055481204721,2.25229848249091,2.2361990857884,2.21972012663034,2.19890160857004,2.17158589290393,2.13630865792236,2.09549368574231,2.05205177974159,2.00937207234877,1.9687366145603,1.93138946370767,1.89573979940431,1.86038090690481,1.8224647501636,1.78009009620861,1.73213927514446,1.20218138817778,1.17879908981622,1.14851972560834,1.12404751890422,1.0999433891826,1.07391169450696,1.04587616884531,1.01632830318303
South Asia,SAS,"Population, total",SP.POP.TOTL,900620572,922226636,944315187,966836452,989728215,1012942302,1036437892,1060208539,1084281155,1108702403,1133495196,1158655617,1184133314,1209847786,1235693869,1261587756,1287476190,1313346377,1339202708,1365067928,1390946064,1416822959,1442644058,1468324422,1493757846,1814388744,1835776742,1856861000,1877733000,1898387000,1918774000,1938842000,1958547000
South Asia (IDA & IBRD),TSA,Population growth (annual %),SP.POP.GROW,2.40016641613954,2.39901959512423,2.39513262117489,2.38493093302333,2.36769755139518,2.34550118387804,2.31953882798746,2.29349459176275,2.27055481204721,2.25229848249091,2.2361990857884,2.21972012663034,2.19890160857004,2.17158589290393,2.13630865792236,2.09549368574231,2.05205177974159,2.00937207234877,1.9687366145603,1.93138946370767,1.89573979940431,1.86038090690481,1.8224647501636,1.78009009620861,1.73213927514446,1.20218138817778,1.17879908981622,1.14851972560834,1.12404751890422,1.0999433891826,1.07391169450696,1.04587616884531,1.01632830318303
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,900620572,922226636,944315187,966836452,989728215,1012942302,1036437892,1060208539,1084281155,1108702403,1133495196,1158655617,1184133314,1209847786,1235693869,1261587756,1287476190,1313346377,1339202708,1365067928,1390946064,1416822959,1442644058,1468324422,1493757846,1814388744,1835776742,1856861000,1877733000,1898387000,1918774000,1938842000,1958547000
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,2.95007441908462,3.14559845592161,3.2386113655299,3.15259454207263,2.85265580693318,2.40899973199815,2.03662184406488,1.70538614330678,1.2007930371769,0.478264663449101,-0.344523278472229,-1.32785544303879,-2.13914512676129,-2.28312689490098,-1.44381527205341,0.131346304625936,2.00863444822802,3.56886616874686,4.52119818588904,4.69116933576688,4.37729090737291,3.92863563728403,3.66107653661488,3.63298585068987,3.92550888909834,0.595441569950834,0.782224434404954,..,..,..,..,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,4502604,4646489,4799434,4953151,5096482,5220747,5328164,5419809,5485282,5511579,5492623,5420171,5305457,5185699,5111365,5118083,5221926,5411655,5661942,5933882,6199394,6447793,6688226,6935676,7213351,10975920,11062113,11194000,11381000,11619000,11891000,12176000,12458000
Spain,ESP,Population growth (annual %),SP.POP.GROW,0.802963561910836,0.710878010512537,0.600390137240396,0.487183210573659,0.415255702373565,0.362365564916491,0.298782366814399,0.259329063201825,0.212064999269184,0.156776197618463,0.101828842607043,0.254527424551043,0.48975790543999,0.518543520866421,0.476100555169168,0.441365749537872,0.416515798212804,0.41911951720212,0.413847481113965,0.405323025522848,0.447137014535835,0.694068084334464,1.41259540475782,1.80845446818345,1.7254663034483,0.437982993728698,0.594469675339612,..,..,..,..,..,..
Spain,ESP,"Population, total",SP.POP.TOTL,37491165,37758631,37986012,38171525,38330364,38469512,38584624,38684815,38766939,38827764,38867322,38966376,39157685,39361262,39549108,39724050,39889852,40057389,40223509,40386875,40567864,40850412,41431558,42187645,42921895,46797754,47076781,47077000,47051000,47007000,46948000,46881000,46811000
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,1.65619555893551,1.56392127777613,1.48423936126646,1.43117165203935,1.4134357415741,1.41820059254763,1.42754001879376,1.42255352836974,1.3975289487918,1.34511011496645,1.27218638532642,1.20452950375854,1.14023045513999,1.05437506857095,0.942024162618018,0.816986744030351,0.679463529321944,0.562526437083402,0.505996692074305,0.53016837488088,0.610655198132411,0.711764113067233,0.79397456328604,0.843931300491269,0.844920710244306,1.04839295829763,0.611875945764341,..,..,..,..,..,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,15035834,15272831,15501207,15724651,15948487,16176280,16408859,16643952,16878189,17106753,17325773,17535729,17736821,17924823,18094477,18242912,18367288,18470900,18564599,18663284,18777601,18911730,19062482,19224037,19387153,21670000,21803000,21898000,21987000,22071000,22147000,22217000,22280000
St. Kitts and Nevis,KNA,Population growth (annual %),SP.POP.GROW,-0.576969059606076,-0.568677909275331,-0.541500716314003,-0.577398623277602,-0.668393272596239,-0.792248240640254,-0.928676660546159,-1.06157080294754,-0.979415777068231,-0.708688687422277,-0.235694103875134,0.297626648928818,0.784453181509548,1.07049609627753,1.1649397016236,1.09212350747078,0.948569484615838,0.888332202053833,0.852749866891155,0.905171148310773,1.04918396970115,1.18413978224239,1.26110133518184,1.27819056033611,1.25558291169633,0.757999915891058,0.725797379770302,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,43205,42960,42728,42482,42199,41866,41479,41041,40641,40354,40259,40379,40697,41135,41617,42074,42475,42854,43221,43614,44074,44599,45165,45746,46324,52441,52823,53000,54000,54000,54000,54000,55000
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,1.4413092837021,1.35554146841874,1.29609414446646,1.29419754104215,1.40002934916807,1.5582906246555,1.73153961215303,1.85655435610371,1.90072446108878,1.79901194100408,1.63037562153026,1.42081054933639,1.25287791709511,1.15652008456045,1.16053047450191,1.22418493183767,1.32837491559557,1.38719209094566,1.38716550446207,1.28176914586238,1.11253409117809,0.92091039133327,0.763927373133113,0.711426410045013,0.797904625947151,0.514822933775617,0.494134202023454,..,..,..,..,..,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,117822,119430,120988,122564,124292,126244,128449,130856,133367,135788,138020,139995,141760,143409,145083,146870,148834,150913,153021,154995,156729,158179,159392,160530,161816,181889,182790,184000,184000,185000,186000,186000,187000
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,2.47011635333269,-1.06597375930856,-3.62566843254221,-0.90020412265474,8.84471274157339,19.9445918680194,27.4783951171072,28.0599560358204,23.4872166784252,16.3982293404782,9.29588853512513,2.90473610445921,-1.9857484112199,-5.19702175412474,-5.84993982609456,-4.16868888660872,-1.7427060940349,0.223222682816255,1.77901968177268,2.60878093543274,2.87131257121432,3.12334022753328,3.47944188428902,3.63110265862466,3.47373175103244,1.9072966556036,1.9611076778355,..,..,..,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,8771,8678,8369,8294,9061,11061,14559,19275,24378,28722,31520,32449,31811,30200,28484,27321,26849,26909,27392,28116,28935,29853,30910,32053,33186,37264,38002,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,0.916021688765506,0.862368774592396,0.80415567888255,0.75601466824433,0.722401853482943,0.698084789935889,0.678039818184485,0.652702401979453,0.5893501274936,0.504675630974985,0.384983347017589,0.271299989874822,0.161315778100957,0.0768579046367207,0.0185111483919409,-0.0166598793469579,-0.0546268490652543,-0.0750448219551664,-0.0871597117710495,-0.0398962702279739,0.0241252286107574,0.103857576100984,0.186117196410392,0.211622688404753,0.171556688052039,0.348123621752864,0.343298993403754,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,100566,101437,102256,103032,103779,104506,105217,105906,106532,107071,107484,107776,107950,108033,108053,108035,107976,107895,107801,107758,107784,107896,108097,108326,108512,110210,110589,111000,111000,112000,112000,112000,112000
Sub-Saharan Africa,SSF,Population growth (annual %),SP.POP.GROW,2.89579103414211,2.89511082897764,2.89309384475105,2.8930488147959,2.89782290610911,2.90231322247388,2.90677998256106,2.90600343448469,2.89307389112683,2.86820239140211,2.83493146350737,2.80204340645334,2.77235246835596,2.74481930693354,2.7217164202717,2.70058245855338,2.68326399937624,2.66857817435712,2.65769755825376,2.65246160909911,2.65051448502105,2.64959540283962,2.6517220939262,2.6602399142733,2.6770337751279,2.68083126790228,2.65707175729588,2.62811278121437,2.59803705822807,2.56974085529336,2.54291657918708,2.52023381661743,2.49949475419594
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,383188232,394281956,405688903,417425681,429521938,441988010,454835629,468053168,481594292,495407391,509451851,523726913,538246469,553020362,568072008,583413261,599067779,615054371,631400656,648148316,665327581,682956070,701066167,719716209,738983255,1078306520,1106957898,1136050000,1165565000,1195517000,1225918000,1256814000,1288228000
